Timestamp,PM2.5_Ref,PM2.5_LCS,RH,Temp
01/02/21 10:00,61.865,219.709,36.83333333,24.81481482
13/11/21 0:00,52.195,120.52,79.43333333,16.5925926
21/09/21 10:00,12.175,21.45933333,100.0,26.01851852
31/03/21 6:00,24.97,58.056,45.46666667,19.25925926
19/11/21 19:00,55.4225,176.8723333,75.16666667,19.03703704
11/11/21 4:00,45.6925,63.012,76.26666667,16.55555556
21/02/21 21:00,76.7525,203.1136667,70.0,20.12962963
12/03/21 1:00,13.775,49.62133333,45.5,21.09259259
31/01/21 17:00,45.5075,143.425,47.2,20.44444445
23/01/21 16:00,44.4275,84.92666667,37.5,22.77777778
30/12/20 0:00,55.0725,203.2366667,80.6,8.796296296
18/10/20 1:00,63.685,85.973,60.76666667,22.24074074
20/06/21 18:00,16.3275,33.86733333,48.46666667,35.14814815
05/12/20 2:00,35.31,103.627,73.73333333,14.55555555
21/04/21 6:00,9.8675,18.75666667,69.1,19.68518518
28/12/21 9:00,36.39,102.1076667,52.63333333,20.94444444
14/07/21 16:00,12.945,20.553,55.33333333,33.98148148
22/09/21 8:00,14.8025,38.864,73.63333333,32.66666667
01/01/22 7:00,67.83,205.9666667,84.13333333,8.5
20/10/20 1:00,62.525,76.548,59.96666667,20.18518519
23/11/20 17:00,57.8025,85.02433333,46.2,22.2037037
10/12/20 1:00,44.8725,83.249,68.2,16.81481482
24/05/21 7:00,37.7825,59.025,41.2,28.62962963
25/03/21 11:00,29.64,29.68105263,29.47368421,30.40935673
18/06/21 8:00,17.7425,28.73366667,60.03333333,32.38888889
14/07/21 5:00,12.4575,25.58833333,73.53333333,29.79629629
28/09/21 12:00,16.9225,34.40366667,44.2,39.35185185
06/10/21 14:00,32.62,39.45133333,50.16666667,35.51851852
21/06/21 23:00,27.85333333,99.012,62.46666667,31.7962963
17/02/21 13:00,53.77,52.49166667,22.0,31.18518519
19/12/21 17:00,49.7075,140.5833333,48.4,15.40740741
